BUILDER_VERIFICATION	addressFloor, addressLocatable, addressRating, addressStatus, addressStructure, addressStructureColor, applicantWorkingStatus, businessExistance, businessExistsStatus, businessPeriod, businessType, callConfirmation, callRemark, companyNamePlateStatus, companyNatureOfBusiness, contactPerson, currentCompanyName, currentCompanyPeriod, documentShown, dominatedArea, doorColor, feedbackFromNeighbour, finalStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonDesignation, metPersonName, metPersonType, nameOfCompanyOwners, nameOnBoard, officeApproxArea, officeStatus, oldOfficeShiftedPeriod, otherObservation, ownershipType, politicalConnection, premisesStatus, remarks, staffSeen, staffStrength, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome
BUSINESS_VERIFICATION	addressFloor, addressLocatable, addressRating, addressStatus, addressStructure, addressStructureColor, applicantExistance, applicantWorkingStatus, approxArea, businessExistance, businessExistsStatus, businessPeriod, businessStatus, businessType, callRemark, companyNamePlateStatus, companyNatureOfBusiness, contactPerson, currentCompanyName, currentCompanyPeriod, documentShown, dominatedArea, doorColor, feedbackFromNeighbour, finalStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonDesignation, metPersonName, metPersonType, nameOfCompanyOwners, nameOnBoard, officeApproxArea, oldOfficeShiftedPeriod, otherObservation, ownershipType, politicalConnection, premisesStatus, remarks, staffSeen, staffStrength, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome
DSA_CONNECTOR_VERIFICATION	activeClient, addressFloor, addressLocatable, addressRating, addressStatus, addressStructure, addressStructureColor, applicantStayingFloor, businessExistance, businessExistsStatus, businessPeriod, businessType, callRemark, companyNamePlateStatus, companyNatureOfBusiness, contactPerson, currentCompanyName, currentCompanyPeriod, dominatedArea, doorColor, feedbackFromNeighbour, finalStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonDesignation, metPersonName, metPersonType, nameOfCompanyOwners, nameOnBoard, officeApproxArea, officeStatus, oldOfficeShiftedPeriod, otherObservation, ownershipType, politicalConnection, premisesStatus, remarks, staffSeen, staffStrength, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome
NOC_VERIFICATION	addressFloor, addressLocatable, addressRating, addressStructure, addressStructureColor, authorisedSignature, businessExistance, callConfirmation, callRemark, companyNamePlateStatus, contactPerson, currentCompanyName, currentCompanyPeriod, dominatedArea, doorColor, feedbackFromNeighbour, finalStatus, flatNo, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonDesignation, metPersonName, metPersonType, nameOnBoard, nameOnNoc, officeExistsStatus, officeStatus, oldOfficeShiftedPeriod, otherObservation, politicalConnection, premisesStatus, remarks, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome
OFFICE_VERIFICATION	addressFloor, addressLocatable, addressRating, addressStructure, addressStructureColor, applicantDesignation, applicantWorkingPremises, applicantWorkingStatus, callRemark, companyNamePlateStatus, companyNatureOfBusiness, contactPerson, currentCompanyName, currentCompanyPeriod, documentShown, dominatedArea, doorColor, establishmentPeriod, feedbackFromNeighbour, finalStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonDesignation, metPersonName, metPersonType, nameOnBoard, officeApproxArea, officeExistence, officeExistsStatus, officeStatus, officeType, oldOfficeShiftedPeriod, otherObservation, politicalConnection, remarks, staffSeen, staffStrength, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome, workingPeriod, workingStatus
PROPERTY_APF_VERIFICATION	activityStopReason, addressLocatable, addressRating, buildingStatus, callRemark, companyNamePlateStatus, constructionActivity, contactPerson, dominatedArea, feedbackFromNeighbour, finalStatus, finalStatusNegative, formData, formType, geoLocation, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonDesignation, metPersonName, metPersonType, nameOnBoard, otherObservation, politicalConnection, projectCompletionDate, projectCompletionPercent, projectName, projectStartedDate, remarks, staffSeen, staffStrength, submissionId, submittedAt, submittedBy, totalFlats, totalWing, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verification, verificationImages, verificationOutcome
PROPERTY_INDIVIDUAL_VERIFICATION	addressExistAt, addressFloor, addressLocatable, addressRating, addressStructure, addressStructureColor, approxArea, buildingStatus, callRemark, contactPerson, dominatedArea, doorColor, doorNamePlateStatus, feedbackFromNeighbour, finalStatus, flatStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonName, metPersonType, nameOnDoorPlate, nameOnSocietyBoard, otherObservation, politicalConnection, propertyOwnerName, relationship, remarks, societyNamePlateStatus, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome
RESIDENCE_CUM_OFFICE_VERIFICATION	addressFloor, addressLocatable, addressRating, addressStructure, addressStructureColor, addressTraceable, applicantStayingFloor, applicantStayingStatus, applicantWorkingStatus, approxArea, businessExistsStatus, businessLocation, businessOperatingAddress, businessPeriod, businessSetup, businessStatus, callRemark, companyNamePlateStatus, companyNatureOfBusiness, contactPerson, documentShown, dominatedArea, doorColor, doorNamePlateStatus, feedbackFromNeighbour, finalStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonName, metPersonStatus, metPersonType, nameOnBoard, nameOnDoorPlate, nameOnSocietyBoard, otherObservation, politicalConnection, relation, remarks, resiCumOfficeStatus, residenceSetup, shiftedPeriod, societyNamePlateStatus, stayingPeriod, stayingPersonName, stayingStatus, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verificationOutcome
RESIDENCE_VERIFICATION	addressFloor, addressLocatable, addressRating, addressStructure, addressStructureColor, applicantStayingFloor, applicantStayingStatus, approxArea, callConfirmation, callRemark, companyName, contactPerson, documentShown, documentType, dominatedArea, doorColor, doorNamePlateStatus, feedbackFromNeighbour, finalStatus, formData, formType, geoLocation, houseStatus, landmark1, landmark2, landmark3, landmark4, locality, metPersonConfirmation, metPersonName, metPersonRelation, metPersonStatus, metPersonType, nameOnDoorPlate, nameOnSocietyBoard, otherObservation, politicalConnection, premisesStatus, remarks, shiftedPeriod, societyNamePlateStatus, stayingPeriod, stayingPersonName, stayingStatus, submissionId, submittedAt, submittedBy, totalEarningMember, totalFamilyMembers, tpcConfirmation1, tpcConfirmation2, tpcMetPerson1, tpcMetPerson2, tpcName1, tpcName2, verification, verificationImages, verificationOutcome, workingStatus
